uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
96c7c0d6-9ec9-44d3-8039-f7f7ba24ead1,ORNL_003.tickPlot.tck,D07,ORNL,ORNL_003,distributed,deciduousForest,35.967011,-84.229849,WGS84,20.2,275.5,0.2,2017-08-14T15:15Z,ORNL.2017.34,ORNL_003.20170814,,drag and flag,160,Y,0,7,86,No known compromise,NEON.DOC.014045vH,2EQFOoUV8jVjNE1BpwGY8Orlr2HW2VdBHIxr/sxWvp0=,
4e8774e7-2c0e-4c5b-93fe-f5014c6b53d2,ORNL_040.tickPlot.tck,D07,ORNL,ORNL_040,distributed,evergreenForest,35.975525,-84.305103,WGS84,20.2,273.2,0.2,2017-08-14T15:26Z,ORNL.2017.34,ORNL_040.20170814,,drag,162,Y,0,18,0,No known compromise,NEON.DOC.014045vH,WKwujoF6P3ZJiCk6Dcp40D8Dm7AF8r9FFCwveZOtl5c=,
0bf1a9e5-56fa-48f5-8943-9938b65f7535,ORNL_009.tickPlot.tck,D07,ORNL,ORNL_009,distributed,deciduousForest,35.974902,-84.226630,WGS84,20.2,337.1,0.2,2017-08-14T16:35Z,ORNL.2017.34,ORNL_009.20170814,,drag and flag,160,Y,0,6,151,No known compromise,NEON.DOC.014045vH,ntMKYxYUttiqg+M2We4SbKWIfDoMDecaAZhfwjEr5Eo=,
c77464db-f0ec-43ca-ade2-52f210f72ddb,ORNL_008.tickPlot.tck,D07,ORNL,ORNL_008,distributed,deciduousForest,35.933531,-84.334016,WGS84,20.3,322.7,0.3,2017-08-14T16:54Z,ORNL.2017.34,ORNL_008.20170814,,drag,163,Y,0,7,427,No known compromise,NEON.DOC.014045vH,WKwujoF6P3ZJiCk6Dcp40D8Dm7AF8r9FFCwveZOtl5c=,
e9f75484-97f9-4548-a45e-cae7a66ee69d,ORNL_002.tickPlot.tck,D07,ORNL,ORNL_002,distributed,deciduousForest,35.983090,-84.211654,WGS84,20.3,338.6,0.5,2017-08-14T17:43Z,ORNL.2017.34,ORNL_002.20170814,,drag,162,Y,0,36,0,No known compromise,NEON.DOC.014045vH,2EQFOoUV8jVjNE1BpwGY8Orlr2HW2VdBHIxr/sxWvp0=,
b8a2f309-2eae-487e-bb6d-da328f5e4009,KONZ_002.tickPlot.tck,D06,KONZ,KONZ_002,distributed,grasslandHerbaceous,39.118977,-96.547146,WGS84,20.0,394.4,0.0,2018-06-19T13:44Z,KONZ.2018.25,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vJ,kkbwkCoDsA6KGEHVdDf/jWkh+6A9lNBAX0snNK7CGzQ=,
16b3b33c-3e7b-48ca-a9c6-f1f22924a72a,KONZ_004.tickPlot.tck,D06,KONZ,KONZ_004,distributed,grasslandHerbaceous,39.109647,-96.551370,WGS84,20.0,371.9,0.0,2018-06-19T14:30Z,KONZ.2018.25,KONZ_004.20180619,,drag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vJ,kkbwkCoDsA6KGEHVdDf/jWkh+6A9lNBAX0snNK7CGzQ=,
3b0bd0d9-4751-4626-b959-4a1da50642be,KONZ_025.tickPlot.tck,D06,KONZ,KONZ_025,distributed,deciduousForest,39.103714,-96.597832,WGS84,20.1,337.3,0.1,2018-06-22T14:18Z,KONZ.2018.25,KONZ_025.20180622,B00000015943,drag,160,Y,3,5,0,No known compromise,NEON.DOC.014045vJ,kkbwkCoDsA6KGEHVdDf/jWkh+6A9lNBAX0snNK7CGzQ=,
3ba5beb3-b57d-48d0-bbff-237fba890114,KONZ_009.tickPlot.tck,D06,KONZ,KONZ_009,distributed,grasslandHerbaceous,39.107902,-96.584438,WGS84,20.1,391.9,0.1,2018-06-22T15:00Z,KONZ.2018.25,,,drag,160,N,0,0,0,,NEON.DOC.014045vJ,kkbwkCoDsA6KGEHVdDf/jWkh+6A9lNBAX0snNK7CGzQ=,
fa9add56-1201-477c-ba92-ea1cc01bd5bf,KONZ_001.tickPlot.tck,D06,KONZ,KONZ_001,distributed,grasslandHerbaceous,39.074114,-96.557107,WGS84,20.0,423.7,0.0,2018-06-22T15:56Z,KONZ.2018.25,,,drag,160,N,0,0,0,,NEON.DOC.014045vJ,kkbwkCoDsA6KGEHVdDf/jWkh+6A9lNBAX0snNK7CGzQ=,
7a7228a0-c3b9-4c39-89a4-4a76b8f01295,KONZ_007.tickPlot.tck,D06,KONZ,KONZ_007,distributed,grasslandHerbaceous,39.087937,-96.545919,WGS84,20.1,434.0,0.1,2018-06-22T16:26Z,KONZ.2018.25,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vJ,kkbwkCoDsA6KGEHVdDf/jWkh+6A9lNBAX0snNK7CGzQ=,
f4a336f3-47da-4335-8571-5ad7ec2bd1bb,WOOD_009.tickPlot.tck,D09,WOOD,WOOD_009,distributed,grasslandHerbaceous,47.144534,-99.231072,WGS84,20.1,573.5,0.2,2014-05-13T15:36Z,WOOD.2014.19,,,drag,160,N,0,0,0,,NEON.DOC.014045vD,kG/1AxPobKjgdYAdSrmzKg==,High Winds; no transcription errors found
d29c4fff-3d18-4c57-855a-492a59236ee3,WOOD_002.tickPlot.tck,D09,WOOD,WOOD_002,distributed,grasslandHerbaceous,47.136802,-99.234546,WGS84,20.1,578.3,0.1,2014-05-13T16:07Z,WOOD.2014.19,,,drag,160,N,0,0,0,,NEON.DOC.014045vD,kG/1AxPobKjgdYAdSrmzKg==,High Winds
693c0cbf-aa31-4d4c-8f6e-745a54583df2,WOOD_006.tickPlot.tck,D09,WOOD,WOOD_006,distributed,grasslandHerbaceous,47.141023,-99.248055,WGS84,20.1,587.2,0.1,2014-05-13T17:12Z,WOOD.2014.19,WOOD_006.20140513,,drag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vD,kG/1AxPobKjgdYAdSrmzKg==,High Winds;no transcription errors found
1b64bfe2-36b5-43f7-abda-e5ccd623db3a,WOOD_007.tickPlot.tck,D09,WOOD,WOOD_007,distributed,grasslandHerbaceous,47.133887,-99.251357,WGS84,20.4,593.6,0.3,2014-05-13T17:53Z,WOOD.2014.19,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vD,kG/1AxPobKjgdYAdSrmzKg==,High Winds Lost one tick to the wind
de11917e-dc34-426d-80f5-635f13c93018,WOOD_001.tickPlot.tck,D09,WOOD,WOOD_001,distributed,grasslandHerbaceous,47.127200,-99.256464,WGS84,20.1,593.8,0.2,2014-05-13T18:41Z,WOOD.2014.19,,,drag,160,N,0,0,0,,NEON.DOC.014045vD,kG/1AxPobKjgdYAdSrmzKg==,High Winds
35a584a5-c118-46a9-9efa-a0025c8a3582,SCBI_039.tickPlot.tck,D02,SCBI,SCBI_039,distributed,pastureHay,38.896433,-78.166542,WGS84,20.1,330.8,0.1,2017-07-03T15:11Z,SCBI.2017.28,SCBI_039.20170703,,drag,157,Y,1,2,0,No known compromise,NEON.DOC.014045vH,/AhbGCCF27wHz9TggrmS1nLN8zUO+zcB,
f7a02850-0cc2-40d2-afa1-8e7e033aa877,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897080,-78.150277,WGS84,20.1,277.1,0.1,2017-07-03T15:13Z,SCBI.2017.28,SCBI_006.20170703,,drag,160,Y,6,0,0,No known compromise,NEON.DOC.014045vH,ena7GLJui5s1h8moQAQPw3Qj2+mVdivS,
d58d92dd-3318-48a4-a720-738fbc2e29c5,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901859,-78.161940,WGS84,20.2,263.6,0.3,2017-07-03T16:16Z,SCBI.2017.28,SCBI_005.20170703,,drag,154,Y,1,1,0,Other (described in remarks),NEON.DOC.014045vH,5KHGCJU8MVi1+7ablrc8J9GceIxGWQkD57A2WbAFRSE=,Lost adult in plot; not in vial
01658fb0-d84b-487d-ab05-d46497c4a61b,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.142704,WGS84,20.2,327.7,0.2,2017-07-03T16:34Z,SCBI.2017.28,SCBI_002.20170703,,drag,160,Y,0,4,7,No known compromise,NEON.DOC.014045vH,ena7GLJui5s1h8moQAQPw3Qj2+mVdivS,
ad52f019-982c-4d44-bc53-4e6b43fdb124,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,2017-07-03T17:54Z,SCBI.2017.28,SCBI_013.20170703,,drag,160,Y,0,16,31,No known compromise,NEON.DOC.014045vH,5KHGCJU8MVi1+7ablrc8J9GceIxGWQkD57A2WbAFRSE=,
fc9b7c51-3ea0-4754-996c-0a4bbe3fb7ac,SCBI_007.tickPlot.tck,D02,SCBI,SCBI_007,distributed,deciduousForest,38.886013,-78.129365,WGS84,20.2,428.3,0.2,2017-07-03T18:12Z,SCBI.2017.28,SCBI_007.20170703,,drag,108,Y,0,2,6,No known compromise,NEON.DOC.014045vH,ena7GLJui5s1h8moQAQPw3Qj2+mVdivS,
be03714d-d27c-4483-85b5-00c75ade1b7a,SCBI_039.tickPlot.tck,D02,SCBI,SCBI_039,distributed,pastureHay,38.896433,-78.166542,WGS84,20.1,330.8,0.1,2017-07-24T16:15Z,SCBI.2017.31,SCBI_039.20170724,,drag,149,Y,4,0,920,No known compromise,NEON.DOC.014045vH,/AhbGCCF27wHz9TggrmS1nLN8zUO+zcB,
21268369-c070-4f12-81d0-278cebb030c0,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897080,-78.150277,WGS84,20.1,277.1,0.1,2017-07-24T17:48Z,SCBI.2017.31,SCBI_006.20170724,,drag,160,Y,3,0,2,No known compromise,NEON.DOC.014045vH,/AhbGCCF27wHz9TggrmS1nLN8zUO+zcB,
0cd8a7de-3c2a-4da7-aeda-b56a2f085f08,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901859,-78.161940,WGS84,20.2,263.6,0.3,2017-07-24T19:15Z,SCBI.2017.31,SCBI_005.20170724,,drag,150,Y,1,2,31,No known compromise,NEON.DOC.014045vH,/AhbGCCF27wHz9TggrmS1nLN8zUO+zcB,
f8e82922-9f9c-4f99-b5a4-fa85c1ece16e,SCBI_007.tickPlot.tck,D02,SCBI,SCBI_007,distributed,deciduousForest,38.886013,-78.129365,WGS84,20.2,428.3,0.2,2017-07-25T17:49Z,SCBI.2017.31,SCBI_007.20170725,,drag,112,Y,0,0,36,No known compromise,NEON.DOC.014045vH,ena7GLJui5s1h8moQAQPw3Qj2+mVdivS,
5ef515fb-7d91-409f-8e42-5d7347598cbd,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.142704,WGS84,20.2,327.7,0.2,2017-07-26T15:23Z,SCBI.2017.31,SCBI_002.20170726,,drag and flag,160,Y,0,4,72,No known compromise,NEON.DOC.014045vH,ena7GLJui5s1h8moQAQPw3Qj2+mVdivS,
a5f34171-ca63-433e-9ab7-39f18f35f5e4,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,2017-07-26T17:29Z,SCBI.2017.31,SCBI_013.20170726,,drag,160,Y,0,27,127,No known compromise,NEON.DOC.014045vH,/AhbGCCF27wHz9TggrmS1nLN8zUO+zcB,
86de5d89-7107-4b85-96ae-9a9ce1a296af,SJER_002.tickPlot.tck,D17,SJER,SJER_002,distributed,grasslandHerbaceous,37.082062,-119.744707,WGS84,20.1,327.7,0.1,2017-02-19T17:36Z,SJER.2017.7,,,drag,158,N,0,0,0,No known compromise,NEON.DOC.014045vG,6HzkzFDdLaNgPi31AaqxNPsuI5nRHqWu,
99e2d184-5d17-4971-8970-358c428e9d24,SJER_009.tickPlot.tck,D17,SJER,SJER_009,distributed,grasslandHerbaceous,37.118203,-119.740038,WGS84,20.1,460.7,0.1,2017-02-19T18:36Z,SJER.2017.7,,,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,6HzkzFDdLaNgPi31AaqxNPsuI5nRHqWu,
feb768a0-7e9c-42c4-b454-0d398eb7bfc5,SJER_008.tickPlot.tck,D17,SJER,SJER_008,distributed,evergreenForest,37.106830,-119.716047,WGS84,20.1,420.6,0.1,2017-02-19T19:30Z,SJER.2017.7,,,drag,159,N,0,0,0,No known compromise,NEON.DOC.014045vG,6O4GMD80+R1PwLk+7ZFzI0Tp2lwP64pOoX80OgdCeqE=,
a97cd9b9-c410-4e18-9849-98f69b2c205e,SJER_001.tickPlot.tck,D17,SJER,SJER_001,distributed,grasslandHerbaceous,37.107348,-119.721732,WGS84,20.1,415.5,0.1,2017-02-19T19:50Z,SJER.2017.7,,,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,6HzkzFDdLaNgPi31AaqxNPsuI5nRHqWu,
30c8ac43-10cb-4e55-8765-670d1fef47bc,SJER_007.tickPlot.tck,D17,SJER,SJER_007,distributed,grasslandHerbaceous,37.112815,-119.752224,WGS84,20.1,419.1,0.1,2017-02-28T09:51Z,SJER.2017.9,,,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,lNwDlCZ462p9ff+LyWxRHdu+Q79u75Rx2V0LapMMAN0=,
9e73430e-c901-4f95-a509-d79885b9c4b4,SJER_025.tickPlot.tck,D17,SJER,SJER_025,distributed,shrubScrub,37.128253,-119.760989,WGS84,20.1,425.6,0.1,2017-02-28T20:30Z,SJER.2017.9,,,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,6HzkzFDdLaNgPi31AaqxNPsuI5nRHqWu,
13086108-d084-4f46-a951-9da7ff91a859,MLBS_006.tickPlot.tck,D07,MLBS,MLBS_006,distributed,deciduousForest,37.427058,-80.562386,WGS84,20.1,785.7,0.2,2018-08-15T13:14Z,MLBS.2018.33,,,drag and flag,155,N,0,0,0,,NEON.DOC.014045vJ,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,
e5f6bcd3-1efc-40eb-9a8d-4c569f8bb2db,MLBS_004.tickPlot.tck,D07,MLBS,MLBS_004,distributed,deciduousForest,37.429068,-80.510286,WGS84,20.1,890.2,0.1,2018-08-15T14:24Z,MLBS.2018.33,,,drag and flag,150,N,0,0,0,,NEON.DOC.014045vJ,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,
c3c7b3a1-b41a-498b-8b10-9c51d2cab119,MLBS_009.tickPlot.tck,D07,MLBS,MLBS_009,distributed,deciduousForest,37.374340,-80.516549,WGS84,20.2,1165.7,0.3,2018-08-15T16:03Z,MLBS.2018.33,,,flag,160,N,0,0,0,,NEON.DOC.014045vJ,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,
d3a2341b-9914-4a42-90b0-7752bfad7dba,MLBS_005.tickPlot.tck,D07,MLBS,MLBS_005,distributed,deciduousForest,37.363061,-80.519779,WGS84,20.1,1277.4,0.2,2018-08-15T17:50Z,MLBS.2018.33,,,drag,159,N,0,0,0,,NEON.DOC.014045vJ,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,
4af1d86b-98bd-415e-b962-e938d7e5f311,MLBS_003.tickPlot.tck,D07,MLBS,MLBS_003,distributed,deciduousForest,37.367221,-80.526898,WGS84,20.1,1235.7,0.2,2018-08-15T18:41Z,MLBS.2018.33,,,drag,160,N,0,0,0,,NEON.DOC.014045vJ,ugONmYoFbVmwW0yA7fJ8Gslb7Tvq/R6s3aoJ6OC9WhA=,
00367e99-506f-4976-8894-d080c8006bd0,MLBS_002.tickPlot.tck,D07,MLBS,MLBS_002,distributed,deciduousForest,37.371693,-80.525877,WGS84,20.2,1187.0,0.3,2018-08-15T19:36Z,MLBS.2018.33,,,drag,169,N,0,0,0,,NEON.DOC.014045vJ,o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=,
1466ffcf-a324-422a-a406-cb840801ba51,TREE_019.tickPlot.tck,D05,TREE,TREE_019,distributed,mixedForest,45.494788,-89.575812,WGS84,20.3,466.2,0.5,2017-07-03T15:03Z,TREE.2017.28,TREE_019.20170703,,drag and flag,160,Y,2,11,167,No known compromise,NEON.DOC.014045vH,wk4JgrKBAQOS7vHUr1IuL6Y+Safneo7GcsG8sSgcnaM=,
9e4f6eeb-803f-4201-8134-c348e1f5adc6,TREE_022.tickPlot.tck,D05,TREE,TREE_022,distributed,evergreenForest,45.494513,-89.551239,WGS84,20.2,458.4,0.2,2017-07-03T15:09Z,TREE.2017.28,TREE_022.20170703,,drag and flag,160,Y,3,6,0,No known compromise,NEON.DOC.014045vH,WXmC7HijdM2NsP75v+4sQyVqwIMmMBb8,
76be5e02-ee3b-456a-a857-6aac7b6ce58d,TREE_015.tickPlot.tck,D05,TREE,TREE_015,distributed,mixedForest,45.485626,-89.554320,WGS84,20.3,462.1,0.6,2017-07-03T16:30Z,TREE.2017.28,TREE_015.20170703,,flag,160,Y,2,3,36,No known compromise,NEON.DOC.014045vH,B3+A7PSCzYQNuvhFZNKc8WSB7xvTYEqkan9IJpMz8To=,
53493b1a-16a7-4677-a654-e525732143fa,TREE_017.tickPlot.tck,D05,TREE,TREE_017,distributed,deciduousForest,45.493376,-89.575729,WGS84,20.1,466.2,0.2,2017-07-03T16:40Z,TREE.2017.28,TREE_017.20170703,,drag and flag,162,Y,1,10,60,Other (described in remarks),NEON.DOC.014045vH,wk4JgrKBAQOS7vHUr1IuL6Y+Safneo7GcsG8sSgcnaM=,Dropped vial in field several timescale
4d30f5f2-4776-4ff0-a12b-13f282d196fb,TREE_007.tickPlot.tck,D05,TREE,TREE_007,distributed,deciduousForest,45.496399,-89.559231,WGS84,20.2,461.3,0.3,2017-07-03T18:02Z,TREE.2017.28,TREE_007.20170703,,drag and flag,160,Y,1,8,20,No known compromise,NEON.DOC.014045vH,WXmC7HijdM2NsP75v+4sQyVqwIMmMBb8,
1f1e3c24-8fab-473f-b1aa-478797709a3f,TREE_005.tickPlot.tck,D05,TREE,TREE_005,distributed,woodyWetlands,45.482307,-89.557299,WGS84,20.1,447.6,0.2,2017-07-03T18:25Z,TREE.2017.28,TREE_005.20170703,,drag and flag,140,Y,1,0,1,No known compromise,NEON.DOC.014045vH,wk4JgrKBAQOS7vHUr1IuL6Y+Safneo7GcsG8sSgcnaM=,
94e9b193-3170-4554-8665-4d0fc9fc81a3,TREE_019.tickPlot.tck,D05,TREE,TREE_019,distributed,mixedForest,45.494788,-89.575812,WGS84,20.3,466.2,0.5,2017-07-24T15:08Z,TREE.2017.31,TREE_019.20170724,,drag and flag,161,Y,1,9,154,No known compromise,NEON.DOC.014045vH,ZHEXkzpmequ8bHP4OIc5Sa2i4D1lg2hhgarnFdYG4TU=,
8a783bf9-0363-4b94-a06c-11b99be8d85e,TREE_005.tickPlot.tck,D05,TREE,TREE_005,distributed,woodyWetlands,45.482307,-89.557299,WGS84,20.1,447.6,0.2,2017-07-24T15:33Z,TREE.2017.31,,,drag and flag,159,N,0,0,0,,NEON.DOC.014045vH,U7RagQbUX4u+dLtUkT/w+eKoYvmR7sAlnCu38Rw8Rm0=,
92b448e9-4500-4187-9015-54c53b67bf6e,TREE_015.tickPlot.tck,D05,TREE,TREE_015,distributed,mixedForest,45.485626,-89.554320,WGS84,20.3,462.1,0.6,2017-07-24T17:13Z,TREE.2017.31,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vH,U7RagQbUX4u+dLtUkT/w+eKoYvmR7sAlnCu38Rw8Rm0=,
7ad8f210-f046-487d-92aa-995de5a20e99,TREE_017.tickPlot.tck,D05,TREE,TREE_017,distributed,deciduousForest,45.493376,-89.575729,WGS84,20.1,466.2,0.2,2017-07-24T17:17Z,TREE.2017.31,TREE_017.20170724,,drag and flag,160,Y,1,13,70,No known compromise,NEON.DOC.014045vH,ZHEXkzpmequ8bHP4OIc5Sa2i4D1lg2hhgarnFdYG4TU=,
7f24c1dd-8eb1-4bd9-8d0f-688adde42202,TREE_022.tickPlot.tck,D05,TREE,TREE_022,distributed,evergreenForest,45.494513,-89.551239,WGS84,20.2,458.4,0.2,2017-07-24T17:53Z,TREE.2017.31,TREE_022.20170724,,drag and flag,154,Y,0,1,0,No known compromise,NEON.DOC.014045vH,ARejzCBrb6CRpGj0oWJ3lcNFFJLhhdyHL/qtSIEd/o0=,
8816eb7e-4776-4509-b52c-a31177a3538c,TREE_007.tickPlot.tck,D05,TREE,TREE_007,distributed,deciduousForest,45.496399,-89.559231,WGS84,20.2,461.3,0.3,2017-07-24T18:58Z,TREE.2017.31,TREE_007.20170724,,drag and flag,160,Y,0,4,4,No known compromise,NEON.DOC.014045vH,ARejzCBrb6CRpGj0oWJ3lcNFFJLhhdyHL/qtSIEd/o0=,
e33455cc-1a90-4af3-b53c-6ada5eaef719,KONZ_025.tickPlot.tck,D06,KONZ,KONZ_025,distributed,deciduousForest,39.103714,-96.597832,WGS84,20.1,337.3,0.1,2015-07-01T12:40Z,KONZ.2015.26,KONZ_025.20150701,,drag and flag,160,Y,3,3,,No known compromise,NEON.DOC.014045vF,77todYjt/jkS7ch3SPrT+HLnOarQO0yI,
a8c3491f-336d-4a34-b16a-74b74cb4f7e5,KONZ_009.tickPlot.tck,D06,KONZ,KONZ_009,distributed,grasslandHerbaceous,39.107902,-96.584438,WGS84,20.1,391.9,0.1,2015-07-01T13:36Z,KONZ.2015.26,,,drag,160,N,0,0,,,NEON.DOC.014045vF,77todYjt/jkS7ch3SPrT+HLnOarQO0yI,No ticks collected. No vial.
dea30666-afa6-40dd-95ae-951640435aa1,KONZ_001.tickPlot.tck,D06,KONZ,KONZ_001,distributed,grasslandHerbaceous,39.074114,-96.557107,WGS84,20.0,423.7,0.0,2015-07-01T14:46Z,KONZ.2015.26,,,drag,160,N,0,0,,,NEON.DOC.014045vF,77todYjt/jkS7ch3SPrT+HLnOarQO0yI,No ticks collected. No vial.
5323ebe0-59a3-4a0e-a695-e3e951342288,KONZ_007.tickPlot.tck,D06,KONZ,KONZ_007,distributed,grasslandHerbaceous,39.087937,-96.545919,WGS84,20.1,434.0,0.1,2015-07-01T15:36Z,KONZ.2015.26,,,drag,160,N,0,0,,,NEON.DOC.014045vF,77todYjt/jkS7ch3SPrT+HLnOarQO0yI,No ticks collected. No vial.
64c5a507-2dbe-4137-9be6-0f31e64b35b4,KONZ_002.tickPlot.tck,D06,KONZ,KONZ_002,distributed,grasslandHerbaceous,39.118977,-96.547146,WGS84,20.0,394.4,0.0,2015-07-01T17:04Z,KONZ.2015.26,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,77todYjt/jkS7ch3SPrT+HLnOarQO0yI,No ticks collected. No vial.
d78b6a97-5cb5-4a96-bec4-05442ec32e99,KONZ_004.tickPlot.tck,D06,KONZ,KONZ_004,distributed,grasslandHerbaceous,39.109647,-96.551370,WGS84,20.0,371.9,0.0,2015-07-01T18:30Z,KONZ.2015.26,KONZ_004.20150701,,drag,160,Y,0,1,,No known compromise,NEON.DOC.014045vF,77todYjt/jkS7ch3SPrT+HLnOarQO0yI,
44152c34-4782-4af2-971d-c7d7c0ccc017,KONZ_025.tickPlot.tck,D06,KONZ,KONZ_025,distributed,deciduousForest,39.103714,-96.597832,WGS84,20.1,337.3,0.1,2015-07-22T14:15Z,KONZ.2015.29,KONZ_025.20150722,,drag,160,Y,0,1,,No known compromise,NEON.DOC.014045vF,77todYjt/jkEGWUHO3SI0BRlGpUHn9Xh,
1fbfaa6d-c3b7-49f5-89e1-8f17994954b9,KONZ_009.tickPlot.tck,D06,KONZ,KONZ_009,distributed,grasslandHerbaceous,39.107902,-96.584438,WGS84,20.1,391.9,0.1,2015-07-22T15:29Z,KONZ.2015.29,,,drag,160,N,0,0,,,NEON.DOC.014045vF,77todYjt/jkEGWUHO3SI0BRlGpUHn9Xh,
614c031f-f0c0-4a76-88c7-6b7e2f01c732,KONZ_001.tickPlot.tck,D06,KONZ,KONZ_001,distributed,grasslandHerbaceous,39.074114,-96.557107,WGS84,20.0,423.7,0.0,2015-07-22T16:41Z,KONZ.2015.29,,,drag,160,N,0,0,,,NEON.DOC.014045vF,77todYjt/jkEGWUHO3SI0BRlGpUHn9Xh,
a384389d-ae9a-4d31-b344-0a459f2b405c,KONZ_007.tickPlot.tck,D06,KONZ,KONZ_007,distributed,grasslandHerbaceous,39.087937,-96.545919,WGS84,20.1,434.0,0.1,2015-07-22T17:17Z,KONZ.2015.29,,,drag,160,N,0,0,,,NEON.DOC.014045vF,77todYjt/jkEGWUHO3SI0BRlGpUHn9Xh,
d1f201b8-cf69-449f-b2d6-20e7b34fea3b,KONZ_002.tickPlot.tck,D06,KONZ,KONZ_002,distributed,grasslandHerbaceous,39.118977,-96.547146,WGS84,20.0,394.4,0.0,2015-07-22T18:26Z,KONZ.2015.29,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,77todYjt/jkEGWUHO3SI0BRlGpUHn9Xh,
b5f81621-391d-4255-aca2-a94dff0be563,KONZ_004.tickPlot.tck,D06,KONZ,KONZ_004,distributed,grasslandHerbaceous,39.109647,-96.551370,WGS84,20.0,371.9,0.0,2015-07-22T19:23Z,KONZ.2015.29,KONZ_004.20150722,,drag,160,Y,0,0,5,No known compromise,NEON.DOC.014045vF,77todYjt/jkEGWUHO3SI0BRlGpUHn9Xh,5 larvae collected
154edebc-624c-42a2-9c0d-11f0f9d98731,MOAB_003.tickPlot.tck,D13,MOAB,MOAB_003,distributed,evergreenForest,38.261626,-109.347802,WGS84,20.2,2013.4,0.5,2018-03-22T15:10Z,MOAB.2018.12,,,drag and flag,168,N,0,0,0,,NEON.DOC.014045vJ,wZHtOqaqtZlqgJsyhA9Al7PULfNbpd9QkQwIml/uQxQ=,
2f9dc6f1-6908-4a1b-a3d1-a6ed7e038c17,MOAB_005.tickPlot.tck,D13,MOAB,MOAB_005,distributed,shrubScrub,38.210851,-109.402026,WGS84,20.1,1763.5,0.1,2018-03-22T17:40Z,MOAB.2018.12,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vJ,wZHtOqaqtZlqgJsyhA9Al7PULfNbpd9QkQwIml/uQxQ=,
4a24066b-e581-4fbc-bd6b-0d1811ba1887,MOAB_002.tickPlot.tck,D13,MOAB,MOAB_002,distributed,shrubScrub,38.211659,-109.413380,WGS84,20.1,1770.3,0.1,2018-03-22T18:32Z,MOAB.2018.12,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vJ,wZHtOqaqtZlqgJsyhA9Al7PULfNbpd9QkQwIml/uQxQ=,
e63b2357-5cd5-48d8-8dab-b6a3f9335232,MOAB_006.tickPlot.tck,D13,MOAB,MOAB_006,distributed,shrubScrub,38.235080,-109.406067,WGS84,20.1,1759.8,0.1,2018-03-22T19:51Z,MOAB.2018.12,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vJ,wZHtOqaqtZlqgJsyhA9Al7PULfNbpd9QkQwIml/uQxQ=,
a15d9951-fe88-4be1-8ca7-54f52282a45c,MOAB_004.tickPlot.tck,D13,MOAB,MOAB_004,distributed,shrubScrub,38.234505,-109.398111,WGS84,20.1,1763.9,0.1,2018-03-22T20:27Z,MOAB.2018.12,,,drag and flag,160,N,0,0,0,,NEON.DOC.014045vJ,wZHtOqaqtZlqgJsyhA9Al7PULfNbpd9QkQwIml/uQxQ=,
