uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
98e881b7-ba38-452b-90f5-d4f740412afd,CLBJ_040.tickPlot.tck,CLBJ_040,2017-06-06T14:51Z,2018-01-19T17:00Z,CLBJ_040.20170606,CLBJ_040.20170606.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,90% ethanol,USNMENT01358813,CLBJ_040.20170606.DERVAR.F,Lorenza Beati,Georgia Southern University,TO PAULA
4fe73f1c-38e7-4c65-b58d-2ef1bc8f376a,CLBJ_043.tickPlot.tck,CLBJ_043,2017-06-06T17:03Z,2018-01-19T17:00Z,CLBJ_043.20170606,CLBJ_043.20170606.AMBMAC.M,Amblyomma maculatum,AMBMAC,species,Ixodidae,,,,Amblyomma,,maculatum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Koch,Male,1,OK,90% ethanol,USNMENT01358816,CLBJ_043.20170606.AMBMAC.M,Lorenza Beati,Georgia Southern University,
95df1224-790a-41f2-bd3d-df3dd52ca2ad,CLBJ_032.tickPlot.tck,CLBJ_032,2017-06-27T15:47Z,2018-01-19T17:00Z,CLBJ_032.20170627,CLBJ_032.20170627.AMBMAC.M,Amblyomma maculatum,AMBMAC,species,Ixodidae,,,,Amblyomma,,maculatum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Koch,Male,1,OK,90% ethanol,USNMENT01358818,CLBJ_032.20170627.AMBMAC.M,Lorenza Beati,Georgia Southern University,
19519261-05c3-4889-8aa7-e96930fd8165,CLBJ_033.tickPlot.tck,CLBJ_033,2017-06-27T17:50Z,2018-01-19T17:00Z,CLBJ_033.20170627,CLBJ_033.20170627.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,90% ethanol,USNMENT01358814,CLBJ_033.20170627.DERVAR.F,Lorenza Beati,Georgia Southern University,TO PAULA
5f817738-c04f-441d-9803-e8edf7241e41,CLBJ_033.tickPlot.tck,CLBJ_033,2017-06-27T17:50Z,2018-01-19T17:00Z,CLBJ_033.20170627,CLBJ_033.20170627.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,3,OK,90% ethanol,USNMENT01358815,CLBJ_033.20170627.DERVAR.M,Lorenza Beati,Georgia Southern University,TO PAULA
549ae834-952e-4622-aa39-37aebb7a1277,LENO_023.tickPlot.tck,LENO_023,2017-04-17T15:28Z,2017-12-28T17:00Z,LENO_023.20170417,LENO_023.20170417.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,1,OK,90% ethanol,USNMENT01358355,LENO_023.20170417.AMBAME.M,Lorenza Beati,Georgia Southern University,
fcd7dff4-9c90-47b0-aa9b-ca766136c6cf,LENO_023.tickPlot.tck,LENO_023,2017-04-17T15:28Z,2017-12-28T17:00Z,LENO_023.20170417,LENO_023.20170417.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,USNMENT01358356,LENO_023.20170417.AMBAME.N,Lorenza Beati,Georgia Southern University,
ef5f0ec6-7dcf-444b-a989-5b7b51d0d0cc,LENO_004.tickPlot.tck,LENO_004,2017-04-17T16:28Z,2017-12-28T17:00Z,LENO_004.20170417,LENO_004.20170417.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,USNMENT01358353,LENO_004.20170417.AMBAME.N,Lorenza Beati,Georgia Southern University,
967e714a-1389-426c-9b00-ebb9ed713344,LENO_004.tickPlot.tck,LENO_004,2017-04-17T16:28Z,2017-12-28T17:00Z,LENO_004.20170417,LENO_004.20170417.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,90% ethanol,USNMENT01358352,LENO_004.20170417.AMBAME.F,Lorenza Beati,Georgia Southern University,
d4e12db6-faba-4205-84ff-160d4c66503c,LENO_015.tickPlot.tck,LENO_015,2017-04-17T18:08Z,2017-12-28T17:00Z,LENO_015.20170417,LENO_015.20170417.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,90% ethanol,USNMENT01358354,LENO_015.20170417.AMBAME.F,Lorenza Beati,Georgia Southern University,
6e9d945c-134b-49ea-af3b-94b74a4d85e2,LENO_003.tickPlot.tck,LENO_003,2017-04-19T21:32Z,2017-12-28T17:00Z,LENO_003.20170419,LENO_003.20170419.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,90% ethanol,USNMENT01358351,LENO_003.20170419.AMBAME.F,Lorenza Beati,Georgia Southern University,
180bc0be-38b4-44c7-8baf-4f3eb03ad679,OSBS_003.tickPlot.tck,OSBS_003,2017-07-17T13:40Z,2017-12-22T17:00Z,OSBS_003.20170717,OSBS_003.20170717.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,14,OK,90% ethanol,USNMENT01358635,OSBS_003.20170717.01.AMBAME.N,Lorenza Beati,Georgia Southern University,
c8b1796e-b02d-467d-90f5-d078606edf31,OSBS_003.tickPlot.tck,OSBS_003,2017-07-17T13:40Z,2017-12-22T17:00Z,OSBS_003.20170717,OSBS_003.20170717.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,6,OK,90% ethanol,USNMENT01358634,OSBS_003.20170717.01.AMBAME.F,Lorenza Beati,Georgia Southern University,7 were counted but only found 6
0a89161f-eec4-4c7e-a2e1-6e6058889290,OSBS_003.tickPlot.tck,OSBS_003,2017-07-17T13:40Z,2017-12-22T17:00Z,OSBS_003.20170717,OSBS_003.20170717.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,2,OK,90% ethanol,USNMENT01358633,OSBS_003.20170717.01.AMBAME.M,Lorenza Beati,Georgia Southern University,
79c76759-c11e-4d4b-99d1-c42fe502a752,OSBS_003.tickPlot.tck,OSBS_003,2017-07-17T13:40Z,2017-09-22T16:00Z,OSBS_003.20170717,OSBS_003.20170717.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,90% ethanol,USNMENT01358632,OSBS_003.20170717.02.L,Guy Hobbs,Georgia Southern University,"Over invoice limit, will not be billed."
36d3e0e4-7a20-4a28-928a-76a7cadd90c4,OSBS_022.tickPlot.tck,OSBS_022,2017-07-17T14:47Z,2017-12-22T17:00Z,OSBS_022.20170717,OSBS_022.20170717.AMBMAC.M,Amblyomma maculatum,AMBMAC,species,Ixodidae,,,,Amblyomma,,maculatum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Koch,Male,1,OK,90% ethanol,USNMENT01358636,OSBS_022.20170717.01.AMBMAC.M,Lorenza Beati,Georgia Southern University,
245e8ff2-3d64-492a-9ac4-8a3ef1dc4230,OSBS_001.tickPlot.tck,OSBS_001,2017-07-17T16:12Z,2017-09-17T16:00Z,OSBS_001.20170717,OSBS_001.20170717.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,3,OK,90% ethanol,USNMENT01358578,OSBS_001.20170717.01.AMBAME.F,Guy Hobbs,Georgia Southern University,"Over invoice limit, will not be billed."
6aa1d18a-732a-4ef5-b2d3-eb30c856a34f,OSBS_001.tickPlot.tck,OSBS_001,2017-07-17T16:12Z,2017-09-02T16:00Z,OSBS_001.20170717,OSBS_001.20170717.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,90% ethanol,USNMENT01358631,OSBS_001.20170717.02.L,Guy Hobbs,Georgia Southern University,"Over invoice limit, will not be billed."
74d90846-ba28-4b54-b7b5-c4e7b9027a0c,OSBS_001.tickPlot.tck,OSBS_001,2017-07-17T16:12Z,2017-12-17T17:00Z,OSBS_001.20170717,OSBS_001.20170717.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,7,OK,90% ethanol,USNMENT01358580,OSBS_001.20170717.01.AMBAME.N,Lorenza Beati,Georgia Southern University,
07123e6c-e95c-43e3-ad24-328785d7b661,OSBS_001.tickPlot.tck,OSBS_001,2017-07-17T16:12Z,2017-12-17T17:00Z,OSBS_001.20170717,OSBS_001.20170717.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,3,OK,90% ethanol,USNMENT01358579,OSBS_001.20170717.01.AMBAME.M,Lorenza Beati,Georgia Southern University,
0b6fa527-4e78-44c6-941f-c13ab5dcebe2,OSBS_005.tickPlot.tck,OSBS_005,2017-07-17T16:50Z,2017-12-17T17:00Z,OSBS_005.20170717,OSBS_005.20170717.IXOSCA.M,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,90% ethanol,USNMENT01358577,OSBS_005.20170717.01.IXOSCA.M,Lorenza Beati,Georgia Southern University,
00984495-cfbd-4d63-b759-87ec59dbfe3c,OSBS_005.tickPlot.tck,OSBS_005,2017-07-17T16:50Z,2017-12-17T17:00Z,OSBS_005.20170717,OSBS_005.20170717.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,51,OK,90% ethanol,USNMENT01358576,OSBS_005.20170717.01.AMBAME.N,Lorenza Beati,Georgia Southern University,
c9cb6636-d841-4be3-b8f8-39ea96cc76d5,OSBS_005.tickPlot.tck,OSBS_005,2017-07-17T16:50Z,2017-12-17T17:00Z,OSBS_005.20170717,OSBS_005.20170717.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,5,OK,90% ethanol,USNMENT01358575,OSBS_005.20170717.01.AMBAME.M,Lorenza Beati,Georgia Southern University,
9da8deb1-8be4-4ead-b659-51b259fb1500,OSBS_005.tickPlot.tck,OSBS_005,2017-07-17T16:50Z,2017-12-17T17:00Z,OSBS_005.20170717,OSBS_005.20170717.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,5,OK,90% ethanol,USNMENT01358574,OSBS_005.20170717.01.AMBAME.F,Lorenza Beati,Georgia Southern University,TO PAULA
963cca5e-0d98-4259-a942-f51a3bc91669,BLAN_002.tickPlot.tck,BLAN_002,2018-06-07T13:38Z,2018-09-17T16:00Z,BLAN_002.20180607,BLAN_002.20180607.HAELON.N,Haemaphysalis longicornis,HAELON,species,Ixodidae,,,,Haemaphysalis,,longicornis,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Nymph,1,OK,90% ethanol,USNMENT01482313,,Lorenza Beati,Georgia Southern University,
6a468402-a069-4b99-8531-d235fe172a98,BLAN_015.tickPlot.tck,BLAN_015,2018-06-07T14:50Z,2018-09-17T16:00Z,BLAN_015.20180607,BLAN_015.20180607.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,90% ethanol,USNMENT01482263,,Lorenza Beati,Georgia Southern University,
128ce36b-494c-4c39-800a-2b878d479508,BLAN_008.tickPlot.tck,BLAN_008,2018-06-07T15:05Z,2018-09-17T16:00Z,BLAN_008.20180607,BLAN_008.20180607.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,90% ethanol,USNMENT01482318,,Lorenza Beati,Georgia Southern University,
5186f060-0aa3-4e1a-bce3-810287245a53,BLAN_005.tickPlot.tck,BLAN_005,2018-06-07T16:15Z,2018-09-17T16:00Z,BLAN_005.20180607,BLAN_005.20180607.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,7,OK,90% ethanol,USNMENT01482308,,Lorenza Beati,Georgia Southern University,
1a4a7894-cb3b-4a6b-b4a0-1da8cffe586e,BLAN_005.tickPlot.tck,BLAN_005,2018-06-07T16:15Z,2018-09-17T16:00Z,BLAN_005.20180607,BLAN_005.20180607.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,6,OK,90% ethanol,USNMENT01482310,,Lorenza Beati,Georgia Southern University,
eaa225f3-4cbe-45b3-884c-d146f50f90e0,BLAN_005.tickPlot.tck,BLAN_005,2018-06-26T04:12Z,2018-09-17T16:00Z,BLAN_005.20180626,BLAN_005.20180626.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,4,OK,90% ethanol,USNMENT01482298,,Lorenza Beati,Georgia Southern University,
41c96ee2-b6e1-4a75-8be0-cf0519dba328,BLAN_005.tickPlot.tck,BLAN_005,2018-06-26T04:12Z,2018-09-17T16:00Z,BLAN_005.20180626,BLAN_005.20180626.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,5,OK,90% ethanol,USNMENT01482273,,Lorenza Beati,Georgia Southern University,
0fe5176d-12e4-451d-b64e-f6305ea50981,BLAN_012.tickPlot.tck,BLAN_012,2018-06-26T14:13Z,2018-09-17T16:00Z,BLAN_012.20180626,BLAN_012.20180626.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,90% ethanol,USNMENT01482244,,Lorenza Beati,Georgia Southern University,
77e7cbc1-13dd-4873-b07f-60de05e36d62,BLAN_015.tickPlot.tck,BLAN_015,2018-06-26T15:12Z,2018-09-17T16:00Z,BLAN_015.20180626,BLAN_015.20180626.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,90% ethanol,USNMENT01482249,,Lorenza Beati,Georgia Southern University,
687aca39-9f1d-42f2-b086-76899c0a145d,KONZ_002.tickPlot.tck,KONZ_002,2016-04-14T13:22Z,2017-06-27T16:00Z,KONZ_002.20160414,KONZ_002.20160414.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,RNA stabilization buffer,USNMENT00984920,KONZ_002.20160414.01.DERVAR.M,Lorenza Beati,Georgia Southern University,
5689dfa8-4de2-41e7-81b4-1ee38b89b3c6,STEI_023.tickPlot.tck,STEI_023,2016-10-24T17:57Z,2017-06-28T16:00Z,STEI_023.20161024,STEI_023.20161024.IXOSCA.F,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,RNA stabilization buffer,USNMENT00984840,STEI_023.20161024.IXOSCA.F,Lorenza Beati,Georgia Southern University,
7378b1f3-bcbc-4419-8447-ce24dc1c9433,OSBS_003.tickPlot.tck,OSBS_003,2014-09-05T14:30Z,2015-02-25T12:00Z,OSBS_003.20140905,OSBS_003.20140905.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,7,OK,95% ethanol,125362,,Michael Bischof,Georgia Southern University,
c7b89801-58e3-4464-90fa-4d627b527b2d,OSBS_005.tickPlot.tck,OSBS_005,2014-09-05T16:56Z,2015-02-23T17:00Z,OSBS_005.20140905,OSBS_005.20140905.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,1,OK,90% ethanol,125376,,Michael Bischof,Georgia Southern University,
c01fd628-8358-4aa5-801c-e5adac2e3d51,OSBS_005.tickPlot.tck,OSBS_005,2014-09-05T16:56Z,2015-02-23T17:00Z,OSBS_005.20140905,OSBS_005.20140905.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,2,OK,90% ethanol,125376,,Michael Bischof,Georgia Southern University,
4cdeab7b-55b4-47c8-bb87-695b45b55f97,OSBS_003.tickPlot.tck,OSBS_003,2014-09-17T16:19Z,2015-09-29T12:00Z,OSBS_003.20140917,OSBS_003.20140917.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,6,OK,95% ethanol,125363,,Lorenza Beati,Georgia Southern University,
e5453df9-b0b1-48af-9f92-0bf1607ed5d0,OSBS_005.tickPlot.tck,OSBS_005,2014-09-17T19:09Z,2015-09-25T16:00Z,OSBS_005.20140917,OSBS_005.20140917.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,90% ethanol,125377,,Lorenza Beati,Georgia Southern University,
4d1d6204-925d-4cc3-aff3-701cacfee246,OSBS_005.tickPlot.tck,OSBS_005,2014-09-17T19:09Z,2015-09-25T12:00Z,OSBS_005.20140917,OSBS_005.20140917.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,16,OK,95% ethanol,125377,,Lorenza Beati,Georgia Southern University,
a1578b4c-520c-4339-a3ed-385b43bbb755,WOOD_001.tickPlot.tck,WOOD_001,2016-06-02T16:48Z,2017-02-02T17:00Z,WOOD_001.20160602,WOOD_001.20160602.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,RNA stabilization buffer,USNMENT00865932,WOOD_001.20160602.01.Dermacentor variabilis.female,L. Beati,Georgia Southern University,
3f4e5cb4-519f-45db-ae77-526df87579fa,WOOD_001.tickPlot.tck,WOOD_001,2016-06-02T16:48Z,2017-02-02T17:00Z,WOOD_001.20160602,WOOD_001.20160602.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,RNA stabilization buffer,USNMENT00864579,WOOD_001.20160602.01.Dermacentor variabilis.male,L. Beati,Georgia Southern University,
e6282b24-689c-4799-86e9-8afe45f6afe2,WOOD_007.tickPlot.tck,WOOD_007,2016-06-02T17:49Z,2017-02-02T17:00Z,WOOD_007.20160602,WOOD_007.20160602.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,2,OK,RNA stabilization buffer,USNMENT00865933,WOOD_007.20160602.01.Dermacentor variabilis.male,L. Beati,Georgia Southern University,
